question,expected_answer,generated_answer,retrieved_docs,expected_docs,response_time,retrieval_count,difficulty,AnswerEvaluator_exact_match,AnswerEvaluator_sequence_similarity,AnswerEvaluator_word_overlap,AnswerEvaluator_answer_length_ratio,AnswerEvaluator_keyword_match,AnswerEvaluator_semantic_similarity,AnswerEvaluator_faithfulness,RetrievalEvaluator_context_match,RetrievalEvaluator_mean_reciprocal_rank,RetrievalEvaluator_recall_at_3,RetrievalEvaluator_recall_at_5,RetrievalEvaluator_recall_at_10,RetrievalEvaluator_precision_at_20,PerformanceEvaluator_response_time_score,PerformanceEvaluator_retrieval_waste,PerformanceEvaluator_answer_provided
How did the oncologist describe John's prognosis?,The oncologist described John's prognosis as statistics that hovered between 'slim' and 'theoretical...,"The context mentions that the oncologist spoke in measured sentences, offering statistics that hover...","the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,11.997650623321533,15,medium,0.0,0.5591397849462365,0.25,1.0555555555555556,0.38461538461538464,0.8112808587498033,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What adjustments did John make after his diagnosis?,John adjusted his routine by fifteen minutes each morning to accommodate the new fatigue and continu...,"The provided context mentions that after his diagnosis, John made the following adjustment:

""He sim...","the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,12.370155811309814,15,medium,0.0,0.45885286783042395,0.35,1.9047619047619047,0.6428571428571429,0.8715572287879816,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What note did John leave in his cupboard?,"John left a note saying: 'If you’re reading this, the coffee is probably stale. Make a new pot anywa...",The provided context mentions that Elena found a single sheet of paper taped inside the cupboard abo...,"the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-ordinary-tuesday.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,13.762784242630005,15,medium,0.0,0.6038543897216274,0.425531914893617,1.8148148148148149,0.8421052631578947,0.9050364251642744,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What did John do after the wedding was called off?,"John went to the church, waited twenty minutes for a miracle, then walked out, bought a pretzel, ate...","According to the context, ""At ten minutes past the hour the ceremony was meant to begin, John stood ...","the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-wedding-that-wasnt.txt,16.580690145492554,15,medium,0.0,0.07692307692307693,0.08661417322834646,2.0,0.4666666666666667,0.7103017682573678,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0,0.9333333333333333,1.0
What did John say to the vendor about the rose?,"John said the rose worked perfectly, as it reminded him that beauty doesn’t always come with permane...","""It worked perfectly,"" John replied. ""It just reminded me that beauty doesn’t always come with perma...","the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt",the-wedding-that-wasnt.txt,13.041447401046753,15,medium,0.0,0.7867298578199052,0.391304347826087,0.9411764705882353,0.8461538461538461,0.8616342898452551,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0,0.9333333333333333,1.0
What did John keep from the archive and why?,"John kept a slip of paper with the call number of Montaigne’s Essays as a small, private act of defi...",The provided context does not contain information to answer this question about what John kept from ...,"the-last-book.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt",the-last-book.txt,13.087192058563232,15,medium,0.0,0.23326133909287258,0.16666666666666666,2.0,0.5333333333333333,0.6878497046488845,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0,0.9333333333333333,1.0
What did John say about missing the books?,"John said missing is just another way of remembering, and remembering is free.","John said, ""I already do"" (missing the books), but then added, ""But missing is just another way of r...","the-last-book.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt",the-last-book.txt,13.58328628540039,15,medium,0.0,0.7162790697674418,0.36,1.7692307692307692,0.875,0.863197097008968,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0,0.9333333333333333,1.0
What did John use the settlement money for?,John used the settlement money to buy a better coffee maker.,The provided context does not contain information on what John used the settlement money for. It onl...,"the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-ordinary-tuesday.txt,13.318734884262085,15,medium,0.0,0.24054982817869416,0.12195121951219512,2.0,0.5714285714285714,0.663859283932035,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0,0.9333333333333333,1.0
What did John think about fighting entropy?,John thought fighting entropy is like yelling at gravity—undignified.,The provided context does not contain information about John's thoughts on fighting entropy. However...,"the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-last-book.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt",the-ordinary-tuesday.txt,13.513254165649414,15,medium,0.0,0.024896265560165973,0.047619047619047616,2.0,0.5714285714285714,0.7452187166600478,1.0,1.0,0.14285714285714285,0.0,0.0,1.0,0.06666666666666667,0,0.9333333333333333,1.0
How did John cope with the house fire and what metaphor did he use?,"John coped by accepting it calmly, using the metaphor that life's a library where books burn but sto...","The provided context mentions that after the house fire, John stood calmly observing the ruins, then...","the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-calm-storm-of-john-doe.txt,14.103671550750732,15,medium,0.0,0.04052098408104197,0.10112359550561797,2.0,0.35294117647058826,0.6753793260023377,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0,0.9333333333333333,1.0
What jobs did John apply for after losing his library job?,"Night security at a self-storage facility, part-time barista at a shop that only served oat-milk lat...",The provided context does not contain information about what specific jobs John applied for before t...,"the-library-of-small-disappointments.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt",the-library-of-small-disappointments.txt,13.52853798866272,15,hard,0.0,0.37244897959183676,0.4057971014492754,2.0,0.84,0.8167485956426632,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0,0.9333333333333333,1.0
How did John handle his sister's death?,"He remained stoic, finished reading the paragraph he was on when she died, sat with her for a while,...",The provided context does not contain information on how John handled his sister's death after she p...,"the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-quiet-clockwork-of-john-doe.txt,12.872756481170654,15,hard,0.0,0.04932735426008968,0.09836065573770492,1.0857142857142856,0.05,0.7278593989574758,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What were John's last requests?,A fresh pot of terrible coffee and that someone finish cataloguing the unfinished boxes of uncatalog...,John's last requests were for a fresh pot of truly terrible coffee and that someone finish catalogui...,"the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-last-book.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,12.647456407546997,15,hard,0.0,0.8831168831168831,0.76,1.2857142857142858,1.0,0.9050589813693819,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What was John's philosophy about tragedy throughout his life?,"He saw tragedy as life's way of reminding us that control is an illusion, the universe's way of edit...","The provided context does not contain a comprehensive answer to this question, as there are multiple...","the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt",18.660261392593384,15,hard,0.0,0.1070528967254408,0.09714285714285714,2.0,0.34782608695652173,0.7456237978819267,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4666666666666667,0,0.8,1.0
What jobs did John have throughout his life?,"Junior assistant at Evergreen Public Library, cataloguing assistant at a private rare-book dealer, r...","John had several jobs throughout his life, including:

1. Junior assistant at the Evergreen Public L...","the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt","the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt",13.892849206924438,15,hard,0.0,0.1040650406504065,0.1791044776119403,2.0,0.6,0.7774018169247598,1.0,1.0,1.0,0.25,0.5,0.75,0.4666666666666667,0,0.7333333333333334,1.0
How did John's reactions to the bus accident and house fire reflect his philosophy?,"In both the bus accident and house fire, John reacted with philosophical detachment and calm accepta...",The provided context does not contain a direct comparison between John's reactions to the bus accide...,"the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt",15.454729080200195,15,hard,0.0,0.05291005291005291,0.15789473684210525,2.0,0.4827586206896552,0.8563612249660963,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0,0.8666666666666667,1.0
What common theme connects John's job loss at the library and the archive closure?,Both events involved budget cuts or modernization leading to job changes; John lost his junior assis...,The provided context does not explicitly state a direct connection between John's job loss at the li...,"the-last-book.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt","the-library-of-small-disappointments.txt, the-last-book.txt",14.582977056503296,15,hard,0.0,0.03114571746384872,0.1568627450980392,2.0,0.32,0.8235197156184575,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.8666666666666667,1.0
How did John's handling of his sister's death compare to his own cancer diagnosis?,John handled both with stoicism and calm; he finished reading to Mara and labeled her bracelet 'Act ...,The provided context does not directly compare John's handling of his sister's death and his own can...,"the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt",15.275638103485107,15,hard,0.0,0.03153153153153153,0.10476190476190476,2.0,0.2631578947368421,0.6426683975136405,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0,0.8666666666666667,1.0
What role did coffee play in John's life across events?,"Coffee was a constant ritual; he made terrible coffee during his cancer, requested terrible coffee a...","The provided context mentions the following instances where coffee played a role in John's life:

* ...","the-uninvited-guest.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt","the-uninvited-guest.txt, the-ordinary-tuesday.txt",14.29047179222107,15,hard,0.0,0.014796547472256474,0.08695652173913043,2.0,0.21739130434782608,0.7763158315455672,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0,0.8666666666666667,1.0
How did John's wedding cancellation and job losses show his resilience?,"John treated the wedding cancellation like a plot twist, feeding pigeons afterward, and after job lo...",The provided context does not contain information about John's job losses showing his resilience. Ho...,"the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt, the-last-book.txt",12.588510990142822,15,hard,0.0,0.04475043029259897,0.08108108108108109,1.8709677419354838,0.18181818181818182,0.7673118505843328,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0,0.8,1.0
"What environmental event linked to John's settlement, and how did it tie to his health?",The chemical plant leak into Evergreen's water supply led to the settlement for potential health eff...,The provided context mentions that there was a chemical plant upstream from Evergreen that leaked in...,"the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-ordinary-tuesday.txt, the-uninvited-guest.txt",14.34349799156189,15,hard,0.0,0.08669656203288491,0.15384615384615385,2.0,0.4090909090909091,0.839237979214205,1.0,1.0,1.0,0.5,1.0,1.0,0.26666666666666666,0,0.8666666666666667,1.0
How did John's philosophy evolve from adolescence to death?,"From seeing accidents as 'bumper cars with reality' in adolescence, to accepting fire as 'editing th...",The provided context does not contain information on how John's philosophy evolved from adolescence ...,"the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-last-book.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-library-of-small-disappointments.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt",16.32516098022461,15,hard,0.0,0.025356576862123614,0.11023622047244094,2.0,0.36,0.7889099688456165,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4666666666666667,0,0.8,1.0
What mementos did John keep from family tragedies?,"From his sister's death, John kept her hospital bracelet in his 'Act III' mementos box; tragedies li...",The provided context does not contain information to answer this question about what specific mement...,"the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-last-book.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-library-of-small-disappointments.txt, the-library-of-small-disappointments.txt",the-quiet-clockwork-of-john-doe.txt,13.416853427886963,15,hard,0.0,0.032036613272311214,0.14545454545454545,1.5769230769230769,0.35,0.8099697299164768,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
How did books and libraries thread through John's career setbacks?,"John's library job loss led to rare-book cataloguing, then university archive work ending in digitiz...",The provided context does not contain information about how books and libraries specifically threade...,"the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt","the-library-of-small-disappointments.txt, the-last-book.txt, the-ordinary-tuesday.txt",13.546395063400269,15,hard,0.0,0.05669291338582677,0.09333333333333334,2.0,0.3157894736842105,0.7640466175215321,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,0,0.8,1.0
What ironies did John note in his life events?,"Ironies like a clock causing a fire, digitization closing an archive of physical books, and a water ...","The provided context does not explicitly mention specific ironies noted by John. However, it can be ...","the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-calm-storm-of-john-doe.txt, the-last-book.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt",15.51136589050293,15,hard,0.0,0.033426183844011144,0.08403361344537816,2.0,0.21052631578947367,0.7298990326728646,0.16666666666666666,1.0,0.25,0.0,0.5,0.75,0.4666666666666667,0,0.7333333333333334,1.0
How did John's relationships with friends and family show his detachment?,"John offered observations instead of emotions to friends during cancer, was stoic with Mara during h...",The provided context does not contain explicit information on how John's relationships with friends ...,"the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt",14.779851198196411,15,hard,0.0,0.04342857142857143,0.06666666666666667,2.0,0.2222222222222222,0.6427611093384458,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.4666666666666667,0,0.8,1.0
What common items symbolized normalcy in John's tragedies?,"Coffee symbolized normalcy: terrible coffee during cancer, a new maker from settlement, and pretzels...",The provided context does not contain information to answer this question about what common items sy...,"the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt",13.283702611923218,15,hard,0.0,0.022271714922048998,0.08333333333333333,2.0,0.13333333333333333,0.7028740967746032,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,0.6666666666666666,0.3333333333333333,0,0.8,1.0
How did Evergreen feature in John's life story?,"Evergreen was the suburb of his adolescence, home to his library job, water pollution settlement, an...",The provided context does not contain a comprehensive answer to how Evergreen featured in John's lif...,"the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-ordinary-tuesday.txt",16.24712324142456,15,hard,0.0,0.023833167825223437,0.0970873786407767,2.0,0.3333333333333333,0.716960768231435,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0,0.8,1.0
What role did reading play in John's coping mechanisms?,"John read philosophy to Mara, continued reading during chemo, and packed Montaigne's Essays last, us...","Reading played a significant role in John's coping mechanisms. He often read philosophical texts, su...","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt","the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-last-book.txt",15.215623378753662,15,hard,0.0,0.042953020134228186,0.08139534883720931,2.0,0.29411764705882354,0.7455143816069232,0.25,1.0,0.25,0.0,0.6666666666666666,0.6666666666666666,0.4666666666666667,0,0.8,1.0
