question,expected_answer,generated_answer,retrieved_docs,expected_docs,response_time,retrieval_count,difficulty,AnswerEvaluator_exact_match,AnswerEvaluator_sequence_similarity,AnswerEvaluator_word_overlap,AnswerEvaluator_answer_length_ratio,AnswerEvaluator_keyword_match,AnswerEvaluator_semantic_similarity,AnswerEvaluator_faithfulness,RetrievalEvaluator_context_match,RetrievalEvaluator_mean_reciprocal_rank,RetrievalEvaluator_recall_at_3,RetrievalEvaluator_recall_at_5,RetrievalEvaluator_recall_at_10,RetrievalEvaluator_precision_at_10,PerformanceEvaluator_response_time_score,PerformanceEvaluator_retrieval_waste,PerformanceEvaluator_answer_provided
How did the oncologist describe John's prognosis?,The oncologist described John's prognosis as statistics that hovered between 'slim' and 'theoretical...,"The context mentions that the oncologist spoke in measured sentences, offering statistics that hover...","the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,6.626381158828735,15,medium,0.0,0.5591397849462365,0.25,1.0555555555555556,0.38461538461538464,0.7752757852099514,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What adjustments did John make after his diagnosis?,John adjusted his routine by fifteen minutes each morning to accommodate the new fatigue and continu...,The provided context mentions that John adjusted his routine by fifteen minutes each morning to acco...,"the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,6.680435419082642,15,medium,0.0,0.7047619047619048,0.4827586206896552,1.2857142857142858,0.6428571428571429,0.8640071493518628,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What note did John leave in his cupboard?,"John left a note saying: 'If you’re reading this, the coffee is probably stale. Make a new pot anywa...",The provided context mentions that Elena found a single sheet of paper taped inside the cupboard abo...,"the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-ordinary-tuesday.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,6.945653200149536,15,medium,0.0,0.6371681415929203,0.41304347826086957,1.7037037037037037,0.7894736842105263,0.900716084983699,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What did John do after the wedding was called off?,"John went to the church, waited twenty minutes for a miracle, then walked out, bought a pretzel, ate...","After the wedding was called off, John stood outside St. Agnes Church holding a single white rose he...","the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-wedding-that-wasnt.txt,9.463480472564697,15,medium,0.0,0.1674641148325359,0.1308411214953271,2.0,0.5333333333333333,0.8098741146463919,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0,0.9333333333333333,1.0
What did John say to the vendor about the rose?,"John said the rose worked perfectly, as it reminded him that beauty doesn’t always come with permane...","The provided context mentions that when the street vendor asked if ""the rose didn't work out,"" John ...","the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt",the-wedding-that-wasnt.txt,7.090843915939331,15,medium,0.0,0.46710526315789475,0.34285714285714286,1.8823529411764706,0.8461538461538461,0.8504990673698831,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0,0.9333333333333333,1.0
What did John keep from the archive and why?,"John kept a slip of paper with the call number of Montaigne’s Essays as a small, private act of defi...",The provided context does not contain information on what exactly John kept from the archive. Howeve...,"the-last-book.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt",the-last-book.txt,8.42151951789856,15,medium,0.0,0.1447721179624665,0.11627906976744186,2.0,0.5333333333333333,0.6412657391334143,0.6,1.0,1.0,1.0,1.0,1.0,0.1,0,0.9333333333333333,1.0
What did John say about missing the books?,"John said missing is just another way of remembering, and remembering is free.","John said, ""I already do"" (missing the books), but then added, ""But missing is just another way of r...","the-last-book.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt",the-last-book.txt,7.448267459869385,15,medium,0.0,0.7162790697674418,0.36,1.7692307692307692,0.875,0.863197097008968,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0,0.9333333333333333,1.0
What did John use the settlement money for?,John used the settlement money to buy a better coffee maker.,"According to the context in ""The Ordinary Tuesday,"" John read the amount of the settlement and thoug...","the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-ordinary-tuesday.txt,7.805935621261597,15,medium,0.0,0.12121212121212122,0.14893617021276595,2.0,0.5714285714285714,0.6651897698010816,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0,0.9333333333333333,1.0
What did John think about fighting entropy?,John thought fighting entropy is like yelling at gravity—undignified.,"According to the context, when Mr. Patel asked if John would fight the settlement notice (the ""invoi...","the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-last-book.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt",the-ordinary-tuesday.txt,6.880851984024048,15,medium,0.0,0.45652173913043476,0.22580645161290322,2.0,0.7142857142857143,0.8103697720432406,0.0,1.0,0.14285714285714285,0.0,0.0,1.0,0.1,0,0.9333333333333333,1.0
How did John cope with the house fire and what metaphor did he use?,"John coped by accepting it calmly, using the metaphor that life's a library where books burn but sto...","According to the context, John coped with the house fire by being ""merely present"" and not distraugh...","the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-calm-storm-of-john-doe.txt,7.659234285354614,15,medium,0.0,0.12008281573498965,0.1935483870967742,2.0,0.7058823529411765,0.8152957258376465,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
What jobs did John apply for after losing his library job?,"Night security at a self-storage facility, part-time barista at a shop that only served oat-milk lat...","According to the provided context, after losing his library job due to budget cuts, John applied for...","the-library-of-small-disappointments.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt",the-library-of-small-disappointments.txt,8.709029912948608,15,hard,0.0,0.37175792507204614,0.421875,1.8461538461538463,0.84,0.8484978898900754,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0,0.9333333333333333,1.0
How did John handle his sister's death?,"He remained stoic, finished reading the paragraph he was on when she died, sat with her for a while,...","John handled his sister's death by being present with her in the hospital, reading to her from old p...","the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt",the-quiet-clockwork-of-john-doe.txt,8.00517463684082,15,hard,0.0,0.02882882882882883,0.18309859154929578,1.7714285714285714,0.3,0.8510207406413886,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0,0.9333333333333333,1.0
What were John's last requests?,A fresh pot of terrible coffee and that someone finish cataloguing the unfinished boxes of uncatalog...,"According to the provided context, John's last requests were:

1. A fresh pot of truly terrible coff...","the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-last-book.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt",the-uninvited-guest.txt,7.392704010009766,15,hard,0.0,0.568075117370892,0.3953488372093023,2.0,1.0,0.7785771858436414,0.0,1.0,0.5,1.0,1.0,1.0,0.3,0,0.9333333333333333,1.0
What was John's philosophy about tragedy throughout his life?,"He saw tragedy as life's way of reminding us that control is an illusion, the universe's way of edit...","Throughout his life, John's philosophy about tragedy was that it is an inevitable and natural part o...","the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt",8.154955387115479,15,hard,0.0,0.02346805736636245,0.16666666666666666,2.0,0.34782608695652173,0.8113299336276154,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6,0,0.8,1.0
What jobs did John have throughout his life?,"Junior assistant at Evergreen Public Library, cataloguing assistant at a private rare-book dealer, r...","According to the provided context:

1. Junior assistant at the Evergreen Public Library (at age 21)
...","the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt","the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt",9.00448727607727,15,hard,0.0,0.1172566371681416,0.13636363636363635,2.0,0.55,0.6305633087430687,1.0,1.0,1.0,0.25,0.5,0.75,0.4,0,0.7333333333333334,1.0
How did John's reactions to the bus accident and house fire reflect his philosophy?,"In both the bus accident and house fire, John reacted with philosophical detachment and calm accepta...",John's reactions to both the bus accident and the house fire reflected his philosophy of embracing t...,"the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt",10.41967511177063,15,hard,0.0,0.018575851393188854,0.11363636363636363,2.0,0.3793103448275862,0.856336107491084,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0,0.8666666666666667,1.0
What common theme connects John's job loss at the library and the archive closure?,Both events involved budget cuts or modernization leading to job changes; John lost his junior assis...,The provided context does not explicitly state what connects John's job loss at the library and the ...,"the-last-book.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt","the-library-of-small-disappointments.txt, the-last-book.txt",10.215925455093384,15,hard,0.0,0.08072487644151564,0.15873015873015872,2.0,0.48,0.8118760892930739,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,0.3,0,0.8666666666666667,1.0
How did John's handling of his sister's death compare to his own cancer diagnosis?,John handled both with stoicism and calm; he finished reading to Mara and labeled her bracelet 'Act ...,The provided context does not directly compare John's handling of his sister's death and his own can...,"the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt",8.3800368309021,15,hard,0.0,0.03153153153153153,0.10476190476190476,2.0,0.2631578947368421,0.6426683975136405,0.4,1.0,1.0,1.0,1.0,1.0,0.4,0,0.8666666666666667,1.0
What role did coffee play in John's life across events?,"Coffee was a constant ritual; he made terrible coffee during his cancer, requested terrible coffee a...","The provided context mentions that:

* In ""The Uninvited Guest,"" John asks how long until the coffee...","the-uninvited-guest.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt","the-uninvited-guest.txt, the-ordinary-tuesday.txt",9.122990369796753,15,hard,0.0,0.09003215434083602,0.08490566037735849,2.0,0.30434782608695654,0.8191728600855508,0.8,1.0,1.0,1.0,1.0,1.0,0.3,0,0.8666666666666667,1.0
How did John's wedding cancellation and job losses show his resilience?,"John treated the wedding cancellation like a plot twist, feeding pigeons afterward, and after job lo...",The provided context does not contain information about how John's wedding cancellation and job loss...,"the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt, the-last-book.txt",11.13947868347168,15,hard,0.0,0.06534090909090909,0.09027777777777778,2.0,0.2727272727272727,0.6628383560165957,0.5555555555555556,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0,0.8,1.0
"What environmental event linked to John's settlement, and how did it tie to his health?",The chemical plant leak into Evergreen's water supply led to the settlement for potential health eff...,The provided context mentions that a chemical plant upstream had leaked into the river that supplied...,"the-ordinary-tuesday.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt","the-ordinary-tuesday.txt, the-uninvited-guest.txt",7.607722520828247,15,hard,0.0,0.13309352517985612,0.18461538461538463,1.8666666666666667,0.4090909090909091,0.8437806760352471,0.25,1.0,1.0,0.5,1.0,1.0,0.3,0,0.8666666666666667,1.0
How did John's philosophy evolve from adolescence to death?,"From seeing accidents as 'bumper cars with reality' in adolescence, to accepting fire as 'editing th...",The provided context does not contain a comprehensive explanation of how John's philosophy evolved o...,"the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-last-book.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-library-of-small-disappointments.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt",11.287872552871704,15,hard,0.0,0.02074688796680498,0.08333333333333333,2.0,0.32,0.7466871018336814,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0,0.8,1.0
What mementos did John keep from family tragedies?,"From his sister's death, John kept her hospital bracelet in his 'Act III' mementos box; tragedies li...",The provided context does not contain information about what mementos John kept from family tragedie...,"the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-last-book.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-library-of-small-disappointments.txt, the-library-of-small-disappointments.txt",the-quiet-clockwork-of-john-doe.txt,7.356405019760132,15,hard,0.0,0.08353808353808354,0.2,1.4615384615384615,0.45,0.7896690682993647,0.5,1.0,0.5,1.0,1.0,1.0,0.3,0,0.9333333333333333,1.0
How did books and libraries thread through John's career setbacks?,"John's library job loss led to rare-book cataloguing, then university archive work ending in digitiz...","The provided context does not contain information to answer this question comprehensively. However, ...","the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt","the-library-of-small-disappointments.txt, the-last-book.txt, the-ordinary-tuesday.txt",8.446293115615845,15,hard,0.0,0.03916768665850673,0.10989010989010989,2.0,0.3684210526315789,0.7917127890634073,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0,0.8,1.0
What ironies did John note in his life events?,"Ironies like a clock causing a fire, digitization closing an archive of physical books, and a water ...","John noted several ironies in his life events:

1. ""Accidents are life's way of reminding us that co...","the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-calm-storm-of-john-doe.txt, the-last-book.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt",9.314934968948364,15,hard,0.0,0.02586206896551724,0.07894736842105263,2.0,0.10526315789473684,0.7420008377727125,0.16666666666666666,1.0,0.25,0.0,0.5,0.75,0.5,0,0.7333333333333334,1.0
How did John's relationships with friends and family show his detachment?,"John offered observations instead of emotions to friends during cancer, was stoic with Mara during h...","The provided context does not contain information to answer this question comprehensively. However, ...","the-absurd-adolescence-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt",9.335930585861206,15,hard,0.0,0.017406440382941687,0.06153846153846154,2.0,0.3333333333333333,0.643790646885303,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0,0.8,1.0
What common items symbolized normalcy in John's tragedies?,"Coffee symbolized normalcy: terrible coffee during cancer, a new maker from settlement, and pretzels...",The provided context does not explicitly state what common items symbolized normalcy in John's trage...,"the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt, the-last-book.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt",8.211308240890503,15,hard,0.0,0.08722741433021806,0.04938271604938271,2.0,0.13333333333333333,0.7802492843280554,0.25,1.0,0.14285714285714285,0.0,0.0,0.6666666666666666,0.3,0,0.8,1.0
How did Evergreen feature in John's life story?,"Evergreen was the suburb of his adolescence, home to his library job, water pollution settlement, an...","The provided context does not contain information to answer this question comprehensively, but here ...","the-quiet-clockwork-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-ordinary-tuesday.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-calm-storm-of-john-doe.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-uninvited-guest.txt","the-absurd-adolescence-of-john-doe.txt, the-library-of-small-disappointments.txt, the-ordinary-tuesday.txt",9.952309370040894,15,hard,0.0,0.03405865657521287,0.07964601769911504,2.0,0.2,0.6983448387710133,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.4,0,0.8,1.0
What role did reading play in John's coping mechanisms?,"John read philosophy to Mara, continued reading during chemo, and packed Montaigne's Essays last, us...",Reading played a significant role in John's coping mechanisms. He often read to Mara from old philos...,"the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-absurd-adolescence-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-ordinary-tuesday.txt, the-quiet-clockwork-of-john-doe.txt, the-library-of-small-disappointments.txt, the-calm-storm-of-john-doe.txt, the-quiet-clockwork-of-john-doe.txt, the-last-book.txt, the-uninvited-guest.txt, the-library-of-small-disappointments.txt, the-wedding-that-wasnt.txt, the-uninvited-guest.txt","the-quiet-clockwork-of-john-doe.txt, the-uninvited-guest.txt, the-last-book.txt",8.353174209594727,15,hard,0.0,0.10863509749303621,0.12048192771084337,2.0,0.47058823529411764,0.8144046814505921,0.5,1.0,0.25,0.0,0.6666666666666666,0.6666666666666666,0.4,0,0.8,1.0
